Rua:  ; Origem: 251119059 ; Destino: 1102571559 ; Oneway: True ; Highway: motorway_link
Rua: Travessa do Conde ; Origem: 9216384318 ; Destino: 9216384321 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9216384319 ; Destino: 1113007344 ; Oneway: False ; Highway: residential
Rua: Largo do Conde (8) ; Origem: 9216384319 ; Destino: 9216384318 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9216384319 ; Destino: 1113007493 ; Oneway: False ; Highway: residential
Rua: Rua da Escola (5) ; Origem: 9216384321 ; Destino: 1113007057 ; Oneway: False ; Highway: residential
Rua: Rua da Escola (6) ; Origem: 9216384321 ; Destino: 1113007493 ; Oneway: False ; Highway: residential
Rua: Travessa do Conde (2) ; Origem: 9216384321 ; Destino: 9216384318 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9216384327 ; Destino: 1113007057 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9216384333 ; Destino: 9216384334 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9216384333 ; Destino: 375781428 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9216384333 ; Destino: 1113006635 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9216384334 ; Destino: 9216384333 ; Oneway: False ; Highway: residential
Rua: Estrada de Monforte (5) ; Origem: 9216384334 ; Destino: 375781420 ; Oneway: False ; Highway: tertiary
Rua: Estrada de Monforte (6) ; Origem: 9216384334 ; Destino: 1113007501 ; Oneway: False ; Highway: tertiary
Rua: Rua Alfredo de Andrade (3) ; Origem: 9216384345 ; Destino: 9216384346 ; Oneway: False ; Highway: residential
Rua: Rua Alfredo de Andrade (4) ; Origem: 9216384345 ; Destino: 375789040 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9216384345 ; Destino: 9216384349 ; Oneway: False ; Highway: residential
Rua: Rua Alfredo de Andrade (5) ; Origem: 9216384346 ; Destino: 9216384347 ; Oneway: False ; Highway: residential
Rua: Rua Alfredo de Andrade (6) ; Origem: 9216384346 ; Destino: 9216384345 ; Oneway: False ; Highway: residential
Rua: Rua 15 de Dezembro (2) ; Origem: 9216384346 ; Destino: 1113007844 ; Oneway: False ; Highway: residential
Rua: Rua Alfredo de Andrade (7) ; Origem: 9216384347 ; Destino: 9216384346 ; Oneway: False ; Highway: residential
Rua: Travessa da Praça da Restauração (7) ; Origem: 9216384347 ; Destino: 1113007844 ; Oneway: False ; Highway: residential
Rua: Travessa da Praça da Restauração (8) ; Origem: 9216384347 ; Destino: 1113007744 ; Oneway: False ; Highway: residential
Rua: Rua Alfredo de Andrade (8) ; Origem: 9216384347 ; Destino: 1113006786 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9216384349 ; Destino: 9216384345 ; Oneway: False ; Highway: residential
Rua: Rua António dos Santos Peixoto (7) ; Origem: 9216384349 ; Destino: 1113007744 ; Oneway: False ; Highway: secondary
Rua: Rua António dos Santos Peixoto (8) ; Origem: 9216384349 ; Destino: 1113007914 ; Oneway: False ; Highway: secondary
Rua:  ; Origem: 9233093036 ; Destino: 1176961890 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9408116301 ; Destino: 2392845166 ; Oneway: False ; Highway: unclassified
Rua:  ; Origem: 9408116301 ; Destino: 1239027897 ; Oneway: True ; Highway: unclassified
Rua:  ; Origem: 9408423603 ; Destino: 1502187909 ; Oneway: False ; Highway: unclassified
Rua: Avenida da Europa (9) ; Origem: 9413160617 ; Destino: 1138177056 ; Oneway: False ; Highway: primary
Rua: Avenida da Europa (10) ; Origem: 9413160617 ; Destino: 1756428888 ; Oneway: False ; Highway: primary
Rua: Rua da Dinamarca (12) ; Origem: 9413160617 ; Destino: 2629119076 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9502335976 ; Destino: 1712703341 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9502335984 ; Destino: 10605807996 ; Oneway: False ; Highway: secondary
Rua:  ; Origem: 9502335984 ; Destino: 1756480740 ; Oneway: False ; Highway: secondary
Rua:  ; Origem: 9502335984 ; Destino: 9502335988 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9502335988 ; Destino: 9502335984 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9581900199 ; Destino: 1113776128 ; Oneway: False ; Highway: primary
Rua:  ; Origem: 9581900199 ; Destino: 2373201927 ; Oneway: False ; Highway: primary
Rua:  ; Origem: 9581900199 ; Destino: 1984703169 ; Oneway: False ; Highway: unclassified
Rua: Autoestrada do Alentejo Central (27) ; Origem: 9581900224 ; Destino: 1113775456 ; Oneway: True ; Highway: motorway
Rua: Autoestrada do Alentejo Central (28) ; Origem: 9581900225 ; Destino: 1737123893 ; Oneway: True ; Highway: motorway
Rua: Autoestrada do Alentejo Central (29) ; Origem: 9581900225 ; Destino: 1737123893 ; Oneway: True ; Highway: motorway
Rua:  ; Origem: 9659732251 ; Destino: 9659732252 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9659732251 ; Destino: 1756491328 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9659732251 ; Destino: 3545070167 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9659732252 ; Destino: 1756491406 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9659732252 ; Destino: 9659732251 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9659732252 ; Destino: 3545070167 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9666105466 ; Destino: 562902838 ; Oneway: True ; Highway: primary
Rua:  ; Origem: 9666116738 ; Destino: 1203437344 ; Oneway: True ; Highway: secondary
Rua:  ; Origem: 9666122226 ; Destino: 1203437349 ; Oneway: True ; Highway: primary
Rua:  ; Origem: 9666122227 ; Destino: 9666122228 ; Oneway: True ; Highway: primary
Rua:  ; Origem: 9666122227 ; Destino: 1238748239 ; Oneway: True ; Highway: secondary
Rua:  ; Origem: 9666122228 ; Destino: 1203437012 ; Oneway: True ; Highway: primary
Rua:  ; Origem: 9666122229 ; Destino: 9666122226 ; Oneway: True ; Highway: primary
Rua:  ; Origem: 9666122229 ; Destino: 1239026899 ; Oneway: True ; Highway: residential
Rua: Avenida de Badajoz (56) ; Origem: 9668484145 ; Destino: 1175542698 ; Oneway: True ; Highway: primary
Rua:  ; Origem: 9668513832 ; Destino: 1175543799 ; Oneway: True ; Highway: primary
Rua:  ; Origem: 9668513832 ; Destino: 2402220970 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9668546181 ; Destino: 9668546182 ; Oneway: True ; Highway: secondary
Rua:  ; Origem: 9668546181 ; Destino: 1712702754 ; Oneway: True ; Highway: secondary
Rua:  ; Origem: 9668546182 ; Destino: 1203436933 ; Oneway: True ; Highway: secondary
Rua: Rua de Juromenha (2) ; Origem: 9668845536 ; Destino: 1177089927 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9669275148 ; Destino: 10752707774 ; Oneway: True ; Highway: residential
Rua:  ; Origem: 9669275148 ; Destino: 1756480515 ; Oneway: True ; Highway: residential
Rua: Avenida Dom Sancho Manuel (30) ; Origem: 9669285850 ; Destino: 1175543895 ; Oneway: True ; Highway: residential
Rua: Avenida Dom Sancho Manuel (31) ; Origem: 9669285850 ; Destino: 1177915949 ; Oneway: True ; Highway: residential
Rua: Avenida Dom Sancho Manuel (32) ; Origem: 9669285851 ; Destino: 1175543581 ; Oneway: True ; Highway: residential
Rua: Rua Dr. António Pires Antunes (9) ; Origem: 9669285851 ; Destino: 1177916338 ; Oneway: True ; Highway: residential
Rua:  ; Origem: 9725171930 ; Destino: 3546943475 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9725171930 ; Destino: 6957689722 ; Oneway: False ; Highway: primary
Rua:  ; Origem: 9725171930 ; Destino: 1503398380 ; Oneway: False ; Highway: primary
Rua: Beco (2) ; Origem: 9866400845 ; Destino: 1113006919 ; Oneway: False ; Highway: residential
Rua: Rua Orlanda Machado (6) ; Origem: 9866400854 ; Destino: 1113007895 ; Oneway: False ; Highway: residential
Rua: Rua de Vila Viçosa (11) ; Origem: 9867004021 ; Destino: 1908795289 ; Oneway: False ; Highway: residential
Rua: Rua de Vila Viçosa (12) ; Origem: 9867004021 ; Destino: 1908795331 ; Oneway: False ; Highway: residential
Rua: Travessa da Fonte (4) ; Origem: 9867004021 ; Destino: 3772701083 ; Oneway: False ; Highway: residential
Rua: Rua do Poço (5) ; Origem: 9869182738 ; Destino: 1113006916 ; Oneway: False ; Highway: residential
Rua: Rua do Poço (6) ; Origem: 9869182738 ; Destino: 1113008027 ; Oneway: False ; Highway: residential
Rua: Rua 25 de Abril (20) ; Origem: 9869182738 ; Destino: 1113007345 ; Oneway: False ; Highway: residential
Rua: Largo do Conde (9) ; Origem: 9870789480 ; Destino: 1113007360 ; Oneway: False ; Highway: residential
Rua: Largo do Conde (10) ; Origem: 9870789480 ; Destino: 1113007860 ; Oneway: False ; Highway: residential
Rua: Travessa do Recolhimento (2) ; Origem: 9870789480 ; Destino: 1113008069 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 9872542109 ; Destino: 1112492240 ; Oneway: False ; Highway: residential
Rua: Rua Dionízio de Sousa (2) ; Origem: 9872542109 ; Destino: 1112492452 ; Oneway: False ; Highway: residential
Rua: Terreiro João da Rosa (4) ; Origem: 9872542109 ; Destino: 1989676187 ; Oneway: False ; Highway: residential
Rua: Rua do Arco ; Origem: 9872542779 ; Destino: 9872542780 ; Oneway: False ; Highway: residential
Rua: Rua do Picadeiro (5) ; Origem: 9872542780 ; Destino: 1112492476 ; Oneway: False ; Highway: secondary
Rua: Rua do Picadeiro (6) ; Origem: 9872542780 ; Destino: 562920915 ; Oneway: False ; Highway: secondary
Rua: Rua do Arco (2) ; Origem: 9872542780 ; Destino: 9872542779 ; Oneway: False ; Highway: residential
Rua: Rua Engenheiro António da Silva Gonçalves (7) ; Origem: 9872774418 ; Destino: 1694610295 ; Oneway: False ; Highway: residential
Rua: Rua Padre José Inácio (4) ; Origem: 9872774418 ; Destino: 1694610018 ; Oneway: False ; Highway: residential
Rua: Rua Engenheiro António da Silva Gonçalves (8) ; Origem: 9872774418 ; Destino: 1694609975 ; Oneway: False ; Highway: residential
Rua: Rua do Castelo (20) ; Origem: 9873310757 ; Destino: 1694610066 ; Oneway: False ; Highway: residential
Rua: Rua das Dálias ; Origem: 9913369894 ; Destino: 9913369898 ; Oneway: False ; Highway: residential
Rua: Rua das Acácias (5) ; Origem: 9913369898 ; Destino: 9913369899 ; Oneway: False ; Highway: residential
Rua: Rua das Dálias (2) ; Origem: 9913369898 ; Destino: 9913369894 ; Oneway: False ; Highway: residential
Rua: Rua das Acácias (6) ; Origem: 9913369898 ; Destino: 1756429805 ; Oneway: False ; Highway: residential
Rua: Rua das Rosas ; Origem: 9913369899 ; Destino: 9913369900 ; Oneway: False ; Highway: residential
Rua: Rua das Acácias (7) ; Origem: 9913369899 ; Destino: 1756429924 ; Oneway: False ; Highway: residential
Rua: Rua das Acácias (8) ; Origem: 9913369899 ; Destino: 9913369898 ; Oneway: False ; Highway: residential
Rua: Rua das Rosas (2) ; Origem: 9913369900 ; Destino: 9913369899 ; Oneway: False ; Highway: residential
Rua: Rua de Damão ; Origem: 9913369901 ; Destino: 9913369902 ; Oneway: False ; Highway: residential
Rua: Rua da Igreja (29) ; Origem: 9913369901 ; Destino: 1756520345 ; Oneway: False ; Highway: residential
Rua: Rua da Igreja (30) ; Origem: 9913369901 ; Destino: 1756520052 ; Oneway: False ; Highway: residential
Rua: Rua José Vicente Abreu (17) ; Origem: 9913369902 ; Destino: 1756429305 ; Oneway: False ; Highway: residential
Rua: Rua José Vicente Abreu (18) ; Origem: 9913369902 ; Destino: 1756520435 ; Oneway: False ; Highway: residential
Rua: Rua de Damão (2) ; Origem: 9913369902 ; Destino: 9913369901 ; Oneway: False ; Highway: residential
Rua: Rua José Vicente Abreu (19) ; Origem: 9913369906 ; Destino: 1756429312 ; Oneway: False ; Highway: residential
Rua: Rua José Vicente Abreu (20) ; Origem: 9913369906 ; Destino: 1756520289 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Mário Cidrais (21) ; Origem: 9913369906 ; Destino: 9913370920 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Mário Cidrais (22) ; Origem: 9913370920 ; Destino: 1756520014 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Mário Cidrais (23) ; Origem: 9913370920 ; Destino: 9913369906 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Mário Cidrais (24) ; Origem: 9913370920 ; Destino: 1756520252 ; Oneway: False ; Highway: residential
Rua: Rua de Macau ; Origem: 9913370932 ; Destino: 9913370933 ; Oneway: False ; Highway: residential
Rua: Rua de Macau (2) ; Origem: 9913370933 ; Destino: 9913370932 ; Oneway: False ; Highway: residential
Rua: ['Rua dos Lusíadas', 'Rua das Olaias'] (2) ; Origem: 9913370933 ; Destino: 1756520266 ; Oneway: False ; Highway: residential
Rua: Rua das Olaias (6) ; Origem: 9913370933 ; Destino: 1756519985 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 10186275336 ; Destino: 10186275337 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 10186275337 ; Destino: 1127235367 ; Oneway: False ; Highway: secondary
Rua:  ; Origem: 10186275337 ; Destino: 10186275336 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 10186275337 ; Destino: 1127235574 ; Oneway: False ; Highway: secondary
Rua:  ; Origem: 10186578709 ; Destino: 1112492319 ; Oneway: False ; Highway: residential
Rua: Praça Capitão Carpinteiro (5) ; Origem: 10186578709 ; Destino: 1112492425 ; Oneway: False ; Highway: residential
Rua: Praça Capitão Carpinteiro (6) ; Origem: 10186578709 ; Destino: 1112492266 ; Oneway: False ; Highway: residential
Rua: Rua da Porta de Baixo (6) ; Origem: 10187359794 ; Destino: 1989676185 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 10187359794 ; Destino: 10187359795 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 10187359794 ; Destino: 1112492280 ; Oneway: False ; Highway: residential
Rua: Largo Manuel Rodrigues Carpinteiro (2) ; Origem: 10187359795 ; Destino: 562920972 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 10187359795 ; Destino: 1112492280 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 10187359795 ; Destino: 10187359794 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 10187359814 ; Destino: 1112492335 ; Oneway: False ; Highway: residential
Rua: Terreiro da Amoreira ; Origem: 10187417794 ; Destino: 10187417795 ; Oneway: False ; Highway: residential
Rua: Terreiro da Amoreira (2) ; Origem: 10187417795 ; Destino: 10187417794 ; Oneway: False ; Highway: residential
Rua: Terreiro da Amoreira (3) ; Origem: 10187417795 ; Destino: 10187417802 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 10187417795 ; Destino: 1112492240 ; Oneway: False ; Highway: residential
Rua: Rua dos Combatentes da Grande Guerra (4) ; Origem: 10187417802 ; Destino: 1989676188 ; Oneway: False ; Highway: residential
Rua: Terreiro da Amoreira (4) ; Origem: 10187417802 ; Destino: 10187417795 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Teotónio Pereira (4) ; Origem: 10187417802 ; Destino: 1112492236 ; Oneway: False ; Highway: residential
Rua: Avenida Capitão Vaz Moreira (11) ; Origem: 10188269552 ; Destino: 375789107 ; Oneway: False ; Highway: secondary
Rua: Avenida Capitão Vaz Moreira (12) ; Origem: 10188269552 ; Destino: 1112492438 ; Oneway: False ; Highway: secondary
Rua:  ; Origem: 10188269552 ; Destino: 10188269557 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 10188269557 ; Destino: 10188269552 ; Oneway: False ; Highway: residential
Rua: Terreiro Luiz Fernandes (2) ; Origem: 10188535520 ; Destino: 1112492385 ; Oneway: False ; Highway: residential
Rua: Caleja de São João (2) ; Origem: 10189309222 ; Destino: 1112492436 ; Oneway: False ; Highway: residential
Rua: Largo Francisco Tello Rasquilha (6) ; Origem: 10189338774 ; Destino: 1112492401 ; Oneway: False ; Highway: residential
Rua: Praça Capitão Carpinteiro (7) ; Origem: 10189487883 ; Destino: 1112492266 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 10189487883 ; Destino: 1112492289 ; Oneway: False ; Highway: residential
Rua: Praça Capitão Carpinteiro (8) ; Origem: 10189487883 ; Destino: 1112492425 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 10204148975 ; Destino: 1989676187 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 10204148976 ; Destino: 1112492248 ; Oneway: False ; Highway: residential
Rua: Rua das Parreiras (3) ; Origem: 10210792276 ; Destino: 1113007967 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 10212560064 ; Destino: 1113007965 ; Oneway: False ; Highway: residential
Rua: ['Rua de Nossa Senhora do Paço', 'Estrada de Monforte'] (2) ; Origem: 10212560064 ; Destino: 1113007536 ; Oneway: False ; Highway: tertiary
Rua: Rua de Nossa Senhora do Paço (12) ; Origem: 10212560064 ; Destino: 1113007860 ; Oneway: False ; Highway: tertiary
Rua:  ; Origem: 10213266311 ; Destino: 10213267629 ; Oneway: False ; Highway: tertiary
Rua:  ; Origem: 10213266311 ; Destino: 1694609975 ; Oneway: False ; Highway: tertiary
Rua:  ; Origem: 10213266311 ; Destino: 10213266315 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 10213266315 ; Destino: 10213267629 ; Oneway: False ; Highway: tertiary
Rua:  ; Origem: 10213266315 ; Destino: 10224803063 ; Oneway: False ; Highway: tertiary
Rua:  ; Origem: 10213266315 ; Destino: 10213266311 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 10213267629 ; Destino: 10213266315 ; Oneway: False ; Highway: tertiary
Rua:  ; Origem: 10213267629 ; Destino: 10213266311 ; Oneway: False ; Highway: tertiary
Rua:  ; Origem: 10213267629 ; Destino: 10213267631 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 10213267631 ; Destino: 10213267629 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 10213267861 ; Destino: 4798485290 ; Oneway: False ; Highway: tertiary
Rua:  ; Origem: 10213267861 ; Destino: 10213267862 ; Oneway: False ; Highway: tertiary
Rua:  ; Origem: 10213267861 ; Destino: 10224803063 ; Oneway: False ; Highway: tertiary
Rua:  ; Origem: 10213267862 ; Destino: 4798485290 ; Oneway: False ; Highway: tertiary
Rua:  ; Origem: 10213267862 ; Destino: 10213267861 ; Oneway: False ; Highway: tertiary
Rua:  ; Origem: 10213267862 ; Destino: 1113007767 ; Oneway: False ; Highway: tertiary
Rua:  ; Origem: 10218137628 ; Destino: 10222425351 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 10218137628 ; Destino: 1175542357 ; Oneway: True ; Highway: primary
Rua: Rua da Igreja (31) ; Origem: 10220534945 ; Destino: 1113007605 ; Oneway: False ; Highway: secondary
Rua:  ; Origem: 10220534945 ; Destino: 11862478162 ; Oneway: False ; Highway: residential
Rua: Rua da Igreja (32) ; Origem: 10220534945 ; Destino: 4514295229 ; Oneway: False ; Highway: secondary
Rua:  ; Origem: 10222425351 ; Destino: 10218137628 ; Oneway: False ; Highway: residential
Rua: Rua do Beco (3) ; Origem: 10223604962 ; Destino: 1113007733 ; Oneway: True ; Highway: residential
Rua: Rua do Beco (4) ; Origem: 10223604962 ; Destino: 1113006813 ; Oneway: False ; Highway: residential
Rua: Rua do Poço (7) ; Origem: 10223604971 ; Destino: 1113007724 ; Oneway: False ; Highway: tertiary
Rua: Rua do Poço (8) ; Origem: 10223604971 ; Destino: 1113006916 ; Oneway: False ; Highway: tertiary
